-0.84,0.19,1.135387582265
0.85,0.37,1.1044340593936
-0.11,0.1,-0.014073821411274
0.78,0.76,0.20770071001392
0.95,-0.11,1.898475102942
-0.12,-0.1,0.38658628170544
-0.63,-0.9,1.982977236728
0.09,-0.02,0.066997379912932
-0.86,-0.43,2.0513442114908
0.24,0.83,-1.0725031990414
0.5,-0.85,1.6530529617581
0.5,0.07,0.47676826427581
-0.03,0.97,-1.1892213804974
-0.64,0.23,0.90505454645293
-0.83,0.02,1.1248818252991
-0.92,-0.17,1.9208347305824
0.16,0.2,-0.44544875782146
-0.51,-0.66,0.97630464637395
0.63,-0.82,1.4348198857541
0.89,-0.26,1.7512568317948
-0.32,0.5,-0.22744740282128
-0.92,-0.71,2.177380588973
-0.7,-0.4,1.5453567527552
-0.08,-0.9,1.0203314966284
-0.1,-0.37,0.27538154217116
0.02,-0.18,0.2400879289938
-0.18,-0.29,0.27187297508405
-0.72,-0.52,1.3261225868646
0.04,-0.6,0.50994986068543
0.96,-0.53,2.1028954333585
0.08,0.75,-1.1612690141912
-0.35,0.56,-0.45147007436432
0.67,0.63,0.27337029235874
-0.69,0.08,0.63297024508707
-0.5,0.01,0.58843811151193
-0.33,0.52,-0.86219204887736
-0.54,0.87,0.087947825594668
0.01,-0.75,0.59121420527419
-0.81,-0.83,2.414789460034
-0.1,-0.49,0.67492321783856
0.2,0.79,-0.95109332075422
0,0.6,-0.82972630535473
0.23,0.53,-0.70929458041791
0.48,0.56,0.044795695520826
0.54,-0.75,1.637500321549
-0.42,0.46,0.19055192165389
0.3,0.79,-0.74015516843878
-0.72,0.61,0.19297651961997
0.28,-0.7,1.0502185346751
-0.81,-0.84,2.0029763621524
-0.83,-0.08,1.2131580908805
-0.79,0.06,1.3882851408986
-0.32,0.19,-0.2142352021373
-0.6,0.76,-0.041125637345299
0.25,0.67,-0.51515883652879
0.84,-0.99,2.3791304715299
-0.01,-0.35,0.12165627549634
-0.88,-0.24,1.6193391998211
0.89,-0.38,1.8395889629379
-0.84,0.12,1.7024868354146
-0.62,0.16,0.49990765960294
-0.94,0.76,1.1568928936858
-0.47,-0.77,1.1788783395763
0.8,0.04,1.1248637988489
-0.08,-0.02,0.047397081232736
0.26,-0.84,1.0518498603844
0.99,0.08,2.1754890594335
0.01,0.66,-0.60976658307751
-0.45,-0.8,1.016495166867
-0.9,0.9,0.7884305087652
0.23,-0.01,0.26717383289859
0.83,-0.13,1.7917086234714
0.17,-0.79,0.97818362003988
-0.29,-0.3,0.40765491004088
-0.74,0.15,0.7767134000029
0.15,-0.5,0.66718757768277
0.93,-0.26,2.0510444872402
-0.6,0.06,0.66959454171742
-0.84,0.68,0.67846426502101
-0.75,0.74,0.5551966433668
0.69,0.49,0.58928012953632
-0.58,-0.71,1.5869319562292
-0.15,0.84,-0.87948722962483
0.07,0.54,-0.81599232211695
-0.53,0.78,-0.28220092296521
-0.66,0.4,0.56929486459982
0.34,-0.72,1.0167301811091
0.07,-0.27,0.044642131381016
-0.81,-0.27,1.3419386173854
0.56,0.29,0.63841606737087
-0.66,-0.84,1.9932051223827
0.42,-0.1,0.78083395343377
0.74,-0.01,0.86279948901202
-0.86,0.94,0.57494115723696
0.8,0.4,0.77674894218428
0.88,0.43,1.2256742434413
0.56,0.92,-0.58832116930401
-0.06,-0.03,0.075144420025664
0.03,-0.13,-0.068824643948182
0.01,-0.15,-0.11159850625894
0.35,0.87,-0.91490459438393
0.11,0.07,0.12802212882694
0.09,0.32,-0.21946352155566
0.94,-1,2.8975079480643
0.67,-0.41,1.6290077750555
0.42,-0.09,0.048825844898863
-0.72,-0.35,1.1188071143602
-0.1,0.88,-0.54066208314078
0.27,-0.34,0.68651481649255
-0.56,-0.29,1.3038440675184
0.07,-0.95,0.98628348119872
0.01,-0.06,0.27891860433358
0.85,-0.82,2.4359364922858
-0.9,0.92,0.43666047244123
-0.94,-0.48,2.2382842325255
-0.93,-0.26,1.983178754219
0.36,-0.4,0.44366316589758
